asset_nbr,asset_stats,install_dt,modlty_full,custmr_catgry_full,custmr_typ_full,srv_regn_full,divsn_full,warrnty_start_dt,warrnty_end_dt,contract_flag,warrnty_end_mnth,warrnty_flg,inputrowindex
ASSET1001,Installed,2016-11-08,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-11-08,2017-11-13,N,201711,Y,1002
ASSET1002,Installed,2016-10-04,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-10-04,2017-10-09,N,201710,Y,1003
ASSET1003,Installed,2017-03-15,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-02-27,2018-03-09,N,201803,N,1004
ASSET1004,Installed,2016-08-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-08-16,2017-08-21,N,201708,Y,1005
ASSET1005,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-03-31,2017-04-05,N,201704,Y,1006
ASSET1006,Installed,2016-05-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-05-13,2017-05-18,Y,201705,Y,1007
ASSET1007,Installed,2016-04-04,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-04-04,2017-04-09,N,201704,Y,1008
ASSET1008,Installed,2016-11-01,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-11-01,2017-11-06,Y,201711,Y,1009
ASSET1009,Installed,2016-07-29,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-07-29,2017-08-03,Y,201708,Y,1010
ASSET1010,Installed,2017-03-21,MODLTY5,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2017-03-21,2018-03-26,Y,201803,N,1011
ASSET1011,Installed,2016-09-29,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-09-29,2017-10-09,N,201710,Y,1012
ASSET1012,Installed,2017-03-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN11,DIVSN2,2017-03-16,2018-03-21,N,201803,N,1013
ASSET1013,Installed,2016-11-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-11-08,2017-11-13,N,201711,Y,1014
ASSET1014,Installed,2016-12-02,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-02,2017-12-07,N,201712,Y,1015
ASSET1015,Installed,2016-04-21,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-04-21,2017-04-26,N,201704,Y,1016
ASSET1016,Installed,2016-11-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-16,2017-11-21,N,201711,Y,1017
ASSET1017,Shipped,2017-06-20,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-06-20,2017-07-02,N,201707,Y,1018
ASSET1018,Installed,2016-09-09,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-09-01,2017-09-11,N,201709,Y,1019
ASSET1019,Installed,2016-08-12,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-12,2017-08-17,Y,201708,Y,1020
ASSET1020,Installed,2016-06-23,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-06-23,2017-06-28,N,201706,Y,1021
ASSET1021,Installed,2016-06-30,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-06-30,2017-07-05,Y,201707,Y,1022
ASSET1022,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-01,N,201801,N,1023
ASSET1023,Installed,2016-05-19,MODLTY11,CUSTMR_CATGRY13,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2016-05-19,2017-05-24,N,201705,Y,1024
ASSET1024,Installed,2016-11-18,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-11-18,2017-11-23,N,201711,Y,1025
ASSET1025,Installed,2017-02-03,MODLTY0,CUSTMR_CATGRY5,CUSTMR_TYP0,SRV_REGN11,DIVSN2,2017-02-03,2018-02-08,N,201802,N,1026
ASSET1026,Shipped,2016-09-08,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-09-08,2017-09-18,N,201709,Y,1027
ASSET1027,Installed,2017-03-03,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2017-03-03,2018-03-08,N,201803,N,1028
ASSET1028,Shipped,2017-06-28,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-06-28,2017-07-10,N,201707,Y,1029
ASSET1029,Installed,2016-08-17,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-08-17,2017-08-27,N,201708,Y,1030
ASSET1030,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-11-09,2017-11-14,N,201711,Y,1031
ASSET1031,Installed,2016-11-11,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-11-11,2017-11-16,N,201711,Y,1032
ASSET1032,Shipped,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-13,N,201706,Y,1033
ASSET1033,Shipped,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2017-03-20,2018-03-25,N,201803,N,1034
ASSET1034,Installed,2016-06-22,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-06-22,2017-06-27,N,201706,Y,1035
ASSET1035,Installed,2016-12-30,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-30,2018-01-04,N,201801,N,1036
ASSET1036,Available,2016-12-28,MODLTY5,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-12-28,2018-01-02,N,201801,N,1037
ASSET1037,Installed,2016-08-15,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-08-15,2017-08-20,N,201708,Y,1038
ASSET1038,Installed,2016-12-09,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-12-09,2017-12-14,N,201712,Y,1039
ASSET1039,Installed,2016-12-02,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-02,2017-12-07,N,201712,Y,1040
ASSET1040,Installed,2016-09-11,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-11,2017-09-16,Y,201709,Y,1041
ASSET1041,Installed,2016-09-28,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-28,2017-10-03,Y,201710,Y,1042
ASSET1042,Installed,2016-12-06,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-12-06,2017-12-11,Y,201712,Y,1043
ASSET1043,Shipped,2016-11-28,MODLTY0,CUSTMR_CATGRY12,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-11-28,2017-12-03,N,201712,Y,1044
ASSET1044,Shipped,2017-05-30,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-05-30,2017-06-11,N,201706,Y,1045
ASSET1045,Installed,2016-08-17,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-08-17,2017-08-22,Y,201708,Y,1046
ASSET1046,Installed,2012-05-02,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2012-05-02,2017-05-01,N,201705,Y,1047
ASSET1047,Installed,2016-05-20,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-05-20,2017-06-25,N,201706,Y,1048
ASSET1048,Installed,2017-01-23,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-01-23,2018-01-28,N,201801,N,1049
ASSET1049,Installed,2017-03-03,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-03-03,2018-03-08,Y,201803,N,1050
ASSET1050,Shipped,2016-12-15,MODLTY0,,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-12-15,2017-12-25,N,201712,Y,1051
ASSET1051,Installed,2016-05-27,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-05-27,2017-06-01,Y,201706,Y,1052
ASSET1052,Installed,2016-09-23,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-09-23,2017-09-28,Y,201709,Y,1053
ASSET1053,Shipped,2016-10-26,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-10-26,2017-10-31,N,201710,Y,1054
ASSET1054,Installed,2016-09-22,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-22,2017-09-27,Y,201709,Y,1055
ASSET1055,Installed,2016-12-30,MODLTY1,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-12-30,2018-01-04,N,201801,N,1056
ASSET1056,Installed,2016-12-06,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-12-06,2017-12-11,N,201712,Y,1057
ASSET1057,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-03-31,2017-04-05,N,201704,Y,1058
ASSET1058,Shipped,2017-06-16,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-18,2017-05-23,N,201705,Y,1059
ASSET1059,Installed,2017-02-07,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-02-07,2018-02-12,N,201802,N,1060
ASSET1060,Shipped,2017-03-17,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-03-17,2018-03-22,N,201803,N,1061
ASSET1061,Installed,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-18,N,201706,Y,1062
ASSET1062,Installed,2016-05-31,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-05-31,2017-06-05,N,201706,Y,1063
ASSET1063,Shipped,2017-02-03,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-02-03,2018-02-08,N,201802,N,1064
ASSET1064,Installed,2016-04-18,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-04-18,2017-04-28,N,201704,Y,1065
ASSET1065,Installed,2014-10-02,MODLTY8,CUSTMR_CATGRY10,CUSTMR_TYP1,SRV_REGN7,DIVSN3,2014-10-02,2017-10-11,N,201710,Y,1066
ASSET1066,Installed,2016-05-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-03-23,2017-04-02,N,201704,Y,1067
ASSET1067,Installed,2016-08-16,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-16,2017-08-21,Y,201708,Y,1068
ASSET1068,Installed,2016-09-23,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-09-23,2017-09-28,Y,201709,Y,1069
ASSET1069,Installed,2016-09-06,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-09-06,2017-09-11,N,201709,Y,1070
ASSET1070,Installed,2016-12-19,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-12-19,2017-12-24,N,201712,Y,1071
ASSET1071,Installed,2016-12-27,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-12-27,2018-01-06,N,201801,N,1072
ASSET1072,Installed,2016-09-21,MODLTY0,CUSTMR_CATGRY14,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-21,2017-09-26,Y,201709,Y,1073
ASSET1073,Available,2016-05-13,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-05-13,2017-05-18,N,201705,Y,1074
ASSET1074,Installed,2016-04-26,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-04-26,2017-05-01,N,201705,Y,1075
ASSET1075,Installed,2016-09-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-09-24,2017-09-29,Y,201709,Y,1076
ASSET1076,Installed,2015-01-18,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-06-23,2017-09-27,N,201709,Y,1077
ASSET1077,Installed,2016-03-31,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-03-31,2017-04-05,Y,201704,Y,1078
ASSET1078,Installed,2016-10-19,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-19,2017-10-24,N,201710,Y,1079
ASSET1079,Shipped,2017-01-06,MODLTY6,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN14,DIVSN6,2017-01-06,2018-01-11,N,201801,N,1080
ASSET1080,Shipped,2016-12-27,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-12-27,2018-01-01,N,201801,N,1081
ASSET1081,Shipped,2017-10-26,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-10-26,2017-11-07,N,201711,Y,1082
ASSET1082,Available,2016-04-14,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-04-14,2017-04-19,N,201704,Y,1083
ASSET1083,Installed,2016-05-31,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN16,DIVSN2,2016-05-31,2017-06-05,N,201706,Y,1084
ASSET1084,Installed,2016-06-14,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-06-14,2017-06-19,Y,201706,Y,1085
ASSET1085,Available,2016-10-14,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-10-14,2017-10-19,N,201710,Y,1086
ASSET1086,Installed,2016-12-05,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-05,2017-12-10,N,201712,Y,1087
ASSET1087,Installed,2013-03-12,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2013-03-12,2018-03-11,N,201803,N,1088
ASSET1088,Shipped,2016-04-20,MODLTY9,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-04-20,2017-04-25,N,201704,Y,1089
ASSET1089,Available,2016-05-13,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-05-13,2017-05-18,N,201705,Y,1090
ASSET1090,Shipped,2016-06-08,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-06-08,2017-06-13,N,201706,Y,1091
ASSET1091,Installed,2017-02-28,MODLTY4,CUSTMR_CATGRY13,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2017-02-28,2018-03-05,Y,201803,N,1092
ASSET1092,Available,2016-04-14,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-04-14,2017-04-19,N,201704,Y,1093
ASSET1093,Installed,2016-05-05,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-05-05,2017-05-10,Y,201705,Y,1094
ASSET1094,Installed,2016-10-12,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-12,2017-10-17,Y,201710,Y,1095
ASSET1095,Installed,2016-06-14,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-06-14,2017-06-19,Y,201706,Y,1096
ASSET1096,Installed,2016-06-28,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-06-28,2017-07-03,N,201707,Y,1097
ASSET1097,Available,2016-11-03,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2016-11-03,2017-11-08,N,201711,Y,1098
ASSET1098,Installed,2016-05-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-05-16,2017-05-21,N,201705,Y,1099
ASSET1099,Installed,2016-10-31,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2016-10-31,2017-11-05,N,201711,Y,1100
ASSET1100,Shipped,2016-09-26,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-09-26,2017-10-01,Y,201710,Y,1101
ASSET1101,Installed,2014-09-12,MODLTY2,CUSTMR_CATGRY15,CUSTMR_TYP0,SRV_REGN4,DIVSN4,2014-09-12,2017-09-11,N,201709,Y,1102
ASSET1102,Installed,2016-10-24,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-10-24,2017-10-29,N,201710,Y,1103
ASSET1103,Installed,2016-06-30,MODLTY5,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-06-30,2017-07-05,Y,201707,Y,1104
ASSET1104,Installed,2016-12-19,MODLTY1,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-12-19,2017-12-24,N,201712,Y,1105
ASSET1105,Installed,2016-04-13,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-04-13,2017-04-18,Y,201704,Y,1106
ASSET1106,Installed,2017-03-06,MODLTY4,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2017-03-06,2018-03-11,N,201803,N,1107
ASSET1107,Installed,2016-08-18,MODLTY4,CUSTMR_CATGRY11,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-08-18,2017-08-23,N,201708,Y,1108
ASSET1108,Installed,2017-01-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-01-24,2018-01-29,N,201801,N,1109
ASSET1109,Installed,2015-11-18,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-16,2017-04-22,N,201704,Y,1110
ASSET1110,Shipped,2017-01-12,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-23,2018-01-28,N,201801,N,1111
ASSET1111,Installed,2017-03-06,MODLTY2,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-03-06,2018-03-11,N,201803,N,1112
ASSET1112,Shipped,2016-10-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-10-24,2017-10-29,N,201710,Y,1113
ASSET1113,Shipped,2016-05-06,MODLTY10,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-05-06,2017-05-11,N,201705,Y,1114
ASSET1114,Installed,2016-12-22,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-12-22,2017-12-27,N,201712,Y,1115
ASSET1115,Installed,2016-10-21,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-10-21,2017-10-26,N,201710,Y,1116
ASSET1116,Installed,2017-02-06,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2017-02-06,2018-02-11,N,201802,N,1117
ASSET1117,Shipped,2017-05-30,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-05-30,2017-06-11,N,201706,Y,1118
ASSET1118,Installed,2016-05-16,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2016-05-16,2017-05-21,N,201705,Y,1119
ASSET1119,Installed,2017-01-20,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-01-20,2018-01-25,N,201801,N,1120
ASSET1120,Installed,2017-01-17,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-01-17,2018-01-22,Y,201801,N,1121
ASSET1121,Shipped,2016-10-24,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2016-10-24,2017-10-29,N,201710,Y,1122
ASSET1122,Installed,2016-09-19,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-08-01,2017-08-11,N,201708,Y,1123
ASSET1123,Installed,2016-08-10,MODLTY2,,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-08-10,2017-08-15,Y,201708,Y,1124
ASSET1124,Shipped,2016-07-26,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-07-26,2017-07-31,N,201707,Y,1125
ASSET1125,Installed,2016-10-14,MODLTY6,,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-10-14,2017-10-16,Y,201710,Y,1126
ASSET1126,Installed,2016-09-19,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-09-19,2017-09-24,N,201709,Y,1127
ASSET1127,Installed,2017-02-22,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN7,DIVSN3,2017-02-22,2018-02-27,N,201802,N,1128
ASSET1128,Installed,2016-09-27,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-27,2017-10-02,Y,201710,Y,1129
ASSET1129,Installed,2016-05-27,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-05-27,2017-06-06,N,201706,Y,1130
ASSET1130,Installed,2016-09-12,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-09-12,2017-09-17,N,201709,Y,1131
ASSET1131,Installed,2016-08-17,MODLTY4,,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-08-17,2017-08-22,N,201708,Y,1132
ASSET1132,Installed,2017-03-01,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2017-03-01,2018-03-06,N,201803,N,1133
ASSET1133,Installed,2017-03-20,MODLTY1,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2017-03-20,2018-03-25,N,201803,N,1134
ASSET1134,Installed,2016-08-24,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN9,DIVSN6,2016-08-24,2017-08-29,N,201708,Y,1135
ASSET1135,Installed,2016-06-29,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN15,DIVSN1,2016-06-29,2017-07-04,Y,201707,Y,1136
ASSET1136,Installed,2017-07-01,MODLTY5,CUSTMR_CATGRY16,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2017-07-01,2017-07-13,Y,201707,Y,1137
ASSET1137,Shipped,2017-12-04,MODLTY2,CUSTMR_CATGRY2,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2017-12-04,2017-12-16,N,201712,Y,1138
ASSET1138,Installed,2016-09-17,MODLTY2,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN8,DIVSN4,2016-09-17,2017-09-22,Y,201709,Y,1139
ASSET1139,Installed,2016-12-31,MODLTY2,CUSTMR_CATGRY7,CUSTMR_TYP0,SRV_REGN10,DIVSN7,2016-12-31,2018-01-05,N,201801,N,1140
ASSET1140,Installed,2016-08-22,MODLTY4,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN6,DIVSN5,2016-08-22,2017-08-27,N,201708,Y,1141
ASSET1141,Installed,2016-12-30,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2016-12-30,2018-01-04,Y,201801,N,1142
ASSET1142,Installed,2016-09-27,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-09-27,2017-10-02,Y,201710,Y,1143
ASSET1143,Installed,2016-08-28,MODLTY0,,CUSTMR_TYP0,SRV_REGN5,DIVSN0,2016-08-28,2017-08-28,N,201708,Y,1144
ASSET1144,Installed,2017-02-13,MODLTY0,CUSTMR_CATGRY0,CUSTMR_TYP0,SRV_REGN12,DIVSN3,2017-02-13,2018-02-18,N,201802,N,1145
ASSET1145,Available,2017-03-10,MODLTY2,CUSTMR_CATGRY9,CUSTMR_TYP1,SRV_REGN4,DIVSN4,2017-03-10,2018-03-15,N,201803,N,1146
ASSET1146,Installed,2016-08-08,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2016-08-08,2017-08-13,N,201708,Y,1147
ASSET1147,Installed,2017-02-15,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN3,DIVSN3,2017-02-15,2018-02-25,N,201802,N,1148
ASSET1148,Installed,2016-11-08,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN1,DIVSN1,2016-11-08,2017-11-13,Y,201711,Y,1149
ASSET1149,Installed,2016-10-13,MODLTY0,CUSTMR_CATGRY4,CUSTMR_TYP0,SRV_REGN2,DIVSN2,2016-10-13,2017-10-23,N,201710,Y,1150
ASSET1150,Installed,2017-03-03,MODLTY0,CUSTMR_CATGRY1,CUSTMR_TYP0,SRV_REGN13,DIVSN1,2017-03-03,2018-03-08,Y,201803,N,1151
ASSET1151,Installed,2016-04-11,MODLTY0,CUSTMR_CATGRY13,CUSTMR_TYP0,SRV_REGN0,DIVSN0,2016-04-11,2017-04-16,N,201704,Y,1152
